X,Y,START_YR,END_YR,S_PER,E_PER,S_DAY,E_DAY,Flow_m3d
482211,2130826,1984,1985,4,5,90,120,-2162
479896,2133084,1984,1985,4,5,90,120,-1204
485550,2142726,1984,1985,4,5,90,120,-3857
486562,2130782,1984,1985,4,5,90,120,-2598
487133,2129237,1984,1985,4,5,90,120,-4961
487635,2129008,1984,1985,4,5,90,120,-1202
487975,2128974,1984,1985,4,5,90,120,-10915
488178,2127972,1984,1985,4,5,90,120,-13080
489421,2127836,1984,1985,4,5,90,120,-9439
487085,2126212,1984,1985,4,5,90,120,-6134
486650,2126527,1984,1985,4,5,90,120,-2903
488882,2127217,1984,1985,4,5,90,120,-8700
487111,2126517,1984,1985,4,5,90,120,-3119
489958,2126538,1984,1985,4,5,90,120,-2298
486666,2126212,1984,1985,4,5,90,120,-1872
489992,2126177,1984,1985,4,5,90,120,-6739
490912,2126096,1984,1985,4,5,90,120,-1721
492891,2126808,1984,1985,4,5,90,120,-5789
488261,2127516,1984,1985,4,5,90,120,-4976
486026,2130803,1984,1985,4,5,90,120,-5664
485222,2130406,1984,1985,4,5,90,120,-2332
496467,2128172,1984,1985,4,5,90,120,-3201
493006,2128467,1984,1985,4,5,90,120,-1642
492890,2127862,1984,1985,4,5,90,120,-5082
497615,2129035,1984,1985,4,5,90,120,-5866
497036,2129582,1984,1985,4,5,90,120,-2791
497202,2129606,1984,1985,4,5,90,120,-1560
497315,2129600,1984,1985,4,5,90,120,-3959
497439,2129597,1984,1985,4,5,90,120,-5168
496647,2129289,1984,1985,4,5,90,120,-7419
496435,2128999,1984,1985,4,5,90,120,-10360
496048,2129025,1984,1985,4,5,90,120,-10724
495713,2128981,1984,1985,4,5,90,120,-14118
495413,2128559,1984,1985,4,5,90,120,-10960
495360,2128726,1984,1985,4,5,90,120,-8442
494961,2128603,1984,1985,4,5,90,120,-7064
492704,2128176,1984,1985,4,5,90,120,-3878
492917,2128568,1984,1985,4,5,90,120,-8700
492829,2128339,1984,1985,4,5,90,120,-10008
491807,2127960,1984,1985,4,5,90,120,-4171
490706,2127793,1984,1985,4,5,90,120,-6357
496162,2128409,1984,1985,4,5,90,120,-2544
489528,2127154,1984,1985,4,5,90,120,-6423
489441,2127276,1984,1985,4,5,90,120,-3612
487902,2127087,1984,1985,4,5,90,120,-4596
492727,2127595,1984,1985,4,5,90,120,-90
486440,2128685,1984,1985,4,5,90,120,-6140
487217,2127605,1984,1985,4,5,90,120,-3119
484817,2130992,1984,1985,4,5,90,120,-3119
484526,2130414,1984,1985,4,5,90,120,-2745
485444,2131291,1984,1985,4,5,90,120,-4183
485285,2131689,1984,1985,4,5,90,120,-6593
487741,2125198,1984,1985,4,5,90,120,-603
497979,2128002,1984,1985,4,5,90,120,-1827
498560,2127688,1984,1985,4,5,90,120,-4225
499305,2127979,1984,1985,4,5,90,120,-2471
499184,2127397,1984,1985,4,5,90,120,-2924
498387,2122183,1984,1985,4,5,90,120,-5824
498543,2122563,1984,1985,4,5,90,120,-4064
500132,2122660,1984,1985,4,5,90,120,-5409
499460,2123283,1984,1985,4,5,90,120,-4751
498704,2122951,1984,1985,4,5,90,120,-3356
498012,2128664,1984,1985,4,5,90,120,-3362
500747,2124403,1984,1985,4,5,90,120,-2119
501476,2124659,1984,1985,4,5,90,120,-4605
501597,2124497,1984,1985,4,5,90,120,-6787
502121,2124423,1984,1985,4,5,90,120,-7737
501779,2124406,1984,1985,4,5,90,120,-4239
502113,2124639,1984,1985,4,5,90,120,-5981
502326,2124457,1984,1985,4,5,90,120,-7550
499862,2127969,1984,1985,4,5,90,120,-4077
499774,2128224,1984,1985,4,5,90,120,-2411
499404,2128348,1984,1985,4,5,90,120,-9367
499184,2128488,1984,1985,4,5,90,120,-5408
498855,2128500,1984,1985,4,5,90,120,-6067
498541,2128735,1984,1985,4,5,90,120,-5767
498153,2128420,1984,1985,4,5,90,120,-10233
498224,2129148,1984,1985,4,5,90,120,-6202
490524,2145198,1984,1985,4,5,90,120,-2612
490215,2136947,1984,1985,4,5,90,120,-883
490395,2136697,1984,1985,4,5,90,120,-1472
488920,2141217,1984,1985,4,5,90,120,-1975
490429,2140629,1984,1985,4,5,90,120,-6146
489524,2140324,1984,1985,4,5,90,120,-6312
494401,2141125,1984,1985,4,5,90,120,-3600
489024,2138895,1984,1985,4,5,90,120,-4456
492110,2138566,1984,1985,4,5,90,120,-1532
492185,2138296,1984,1985,4,5,90,120,-4048
491725,2138701,1984,1985,4,5,90,120,-6251
496929,2143163,1984,1985,4,5,90,120,-3407
496431,2141160,1984,1985,4,5,90,120,-7314
497573,2142887,1984,1985,4,5,90,120,-8689
495210,2141993,1984,1985,4,5,90,120,-4147
485811,2136521,1984,1985,4,5,90,120,-5303
497336,2141954,1984,1985,4,5,90,120,-4628
496897,2141745,1984,1985,4,5,90,120,-4876
496437,2142004,1984,1985,4,5,90,120,-5526
496509,2142463,1984,1985,4,5,90,120,-2827
492113,2140360,1984,1985,4,5,90,120,-2812
492584,2141270,1984,1985,4,5,90,120,-261
480042,2143331,1984,1985,4,5,90,120,-691
487649,2141016,1984,1985,4,5,90,120,-2302
487114,2141384,1984,1985,4,5,90,120,-258
486789,2140914,1984,1985,4,5,90,120,-2063
487174,2140802,1984,1985,4,5,90,120,-1675
487435,2140423,1984,1985,4,5,90,120,-4829
487191,2140016,1984,1985,4,5,90,120,-1568
490893,2142731,1984,1985,4,5,90,120,-2501
490868,2143163,1984,1985,4,5,90,120,-1725
491237,2143074,1984,1985,4,5,90,120,-6467
496913,2138347,1984,1985,4,5,90,120,-4054
479525,2142124,1984,1985,4,5,90,120,-1718
479826,2143897,1984,1985,4,5,90,120,-2160
477767,2140498,1984,1985,4,5,90,120,-2172
479080,2143917,1984,1985,4,5,90,120,-764
479819,2141143,1984,1985,4,5,90,120,-520
476811,2147687,1984,1985,4,5,90,120,-2022
479054,2141245,1984,1985,4,5,90,120,-1894
479362,2140943,1984,1985,4,5,90,120,-946
477978,2138211,1984,1985,4,5,90,120,-941
479631,2143506,1984,1985,4,5,90,120,-1381
477108,2150026,1984,1985,4,5,90,120,-617
476723,2136300,1984,1985,4,5,90,120,-940
477689,2141301,1984,1985,4,5,90,120,-1101
479760,2144819,1984,1985,4,5,90,120,-2855
478505,2144514,1984,1985,4,5,90,120,-2536
477626,2144350,1984,1985,4,5,90,120,-3711
475535,2138416,1984,1985,4,5,90,120,-1619
470953,2140338,1984,1985,4,5,90,120,-593
472181,2142453,1984,1985,4,5,90,120,-2587
478498,2156819,1984,1985,5,6,120,151,-3336
478008,2153563,1984,1985,5,6,120,151,-3484
482692,2154553,1984,1985,5,6,120,151,-1045
479219,2153704,1984,1985,5,6,120,151,-934
480744,2154714,1984,1985,5,6,120,151,-5303
480901,2152320,1984,1985,5,6,120,151,-2602
482973,2152823,1984,1985,5,6,120,151,-5697
480463,2157220,1984,1985,5,6,120,151,-2004
482157,2152446,1984,1985,5,6,120,151,-3528
480945,2151587,1984,1985,5,6,120,151,-3513
482650,2152058,1984,1985,5,6,120,151,-3962
481957,2152026,1984,1985,5,6,120,151,-4897
482283,2154851,1984,1985,5,6,120,151,-682
482419,2154039,1984,1985,5,6,120,151,-1828
482304,2153389,1984,1985,5,6,120,151,-1049
479198,2154207,1984,1985,5,6,120,151,-1641
478144,2155925,1984,1985,5,6,120,151,-1675
483605,2152928,1984,1985,5,6,120,151,-4140
478144,2155181,1984,1985,5,6,120,151,-4647
478895,2155313,1984,1985,5,6,120,151,-4655
478946,2154626,1984,1985,5,6,120,151,-1723
479995,2155926,1984,1985,5,6,120,151,-1460
478781,2155913,1984,1985,5,6,120,151,-2402
478540,2153210,1984,1985,5,6,120,151,-3357
478126,2154207,1984,1985,5,6,120,151,-1373
477447,2154531,1984,1985,5,6,120,151,-2405
484108,2153620,1984,1985,5,6,120,151,-4131
479576,2155276,1984,1985,5,6,120,151,-4500
484606,2150489,1984,1985,5,6,120,151,-4601
487773,2146810,1984,1985,5,6,120,151,-2069
481862,2140960,1984,1985,5,6,120,151,-3139
483445,2136071,1984,1985,5,6,120,151,-2056
483553,2150442,1984,1985,5,6,120,151,-2095
480571,2145040,1984,1985,5,6,120,151,-3219
485190,2144841,1984,1985,5,6,120,151,-2823
485124,2145120,1984,1985,5,6,120,151,-4005
485377,2141715,1984,1985,5,6,120,151,-2166
485104,2145574,1984,1985,5,6,120,151,-693
483287,2146238,1984,1985,5,6,120,151,-3185
480917,2139244,1984,1985,5,6,120,151,-2222
480411,2143138,1984,1985,5,6,120,151,-3356
481716,2140255,1984,1985,5,6,120,151,-1788
488461,2146452,1984,1985,5,6,120,151,-1632
489467,2146172,1984,1985,5,6,120,151,-712
480957,2145692,1984,1985,5,6,120,151,-1895
483850,2140451,1984,1985,5,6,120,151,-898
478852,2148058,1984,1985,5,6,120,151,-2222
480065,2145785,1984,1985,5,6,120,151,-1408
478706,2148642,1984,1985,5,6,120,151,-1416
478413,2148337,1984,1985,5,6,120,151,-4138
485226,2139758,1984,1985,5,6,120,151,-6991
483260,2139989,1984,1985,5,6,120,151,-2680
480690,2137954,1984,1985,5,6,120,151,-1129
487986,2144947,1984,1985,5,6,120,151,-2065
480327,2148642,1984,1985,5,6,120,151,-3453
483374,2135359,1984,1985,5,6,120,151,-4138
484551,2144735,1984,1985,5,6,120,151,-3204
485761,2140779,1984,1985,5,6,120,151,-3103
479959,2146530,1984,1985,5,6,120,151,-1456
480757,2138752,1984,1985,5,6,120,151,-2380
478175,2149700,1984,1985,5,6,120,151,-722
487547,2143777,1984,1985,5,6,120,151,-4138
479963,2138791,1984,1985,5,6,120,151,-3708
478216,2137221,1984,1985,5,6,120,151,-680
479233,2137630,1984,1985,5,6,120,151,-1225
479590,2136089,1984,1985,5,6,120,151,-1975
477965,2135930,1984,1985,5,6,120,151,-1972
476896,2135388,1984,1985,5,6,120,151,-5044
477155,2135188,1984,1985,5,6,120,151,-1277
481303,2145227,1984,1985,5,6,120,151,-4619
480823,2144109,1984,1985,5,6,120,151,-3783
480797,2141915,1984,1985,5,6,120,151,-3801
483898,2137741,1984,1985,5,6,120,151,-2797
483034,2142593,1984,1985,5,6,120,151,-2253
479224,2150276,1984,1985,5,6,120,151,-3295
478689,2150496,1984,1985,5,6,120,151,-4755
483778,2138641,1984,1985,5,6,120,151,-4522
481481,2149520,1984,1985,5,6,120,151,-3832
480760,2150404,1984,1985,5,6,120,151,-2682
480221,2151033,1984,1985,5,6,120,151,-3015
481776,2150834,1984,1985,5,6,120,151,-3832
480664,2144482,1984,1985,5,6,120,151,-2770
481622,2136504,1984,1985,5,6,120,151,-4445
485070,2143994,1984,1985,5,6,120,151,-2258
485274,2140695,1984,1985,5,6,120,151,-4861
485903,2144382,1984,1985,5,6,120,151,-5364
479642,2147289,1984,1985,5,6,120,151,-2979
485550,2142726,1984,1985,5,6,120,151,-2207
485111,2142220,1984,1985,5,6,120,151,-4645
483779,2141901,1984,1985,5,6,120,151,-4066
483060,2143897,1984,1985,5,6,120,151,-948
482687,2138340,1984,1985,5,6,120,151,-4035
481901,2135103,1984,1985,5,6,120,151,-4801
477073,2150067,1984,1985,5,6,120,151,-1849
484686,2140946,1984,1985,5,6,120,151,-1568
481168,2151220,1984,1985,5,6,120,151,-983
484258,2143551,1984,1985,5,6,120,151,-6999
486349,2143484,1984,1985,5,6,120,151,-1628
482187,2138640,1984,1985,5,6,120,151,-1300
484853,2136072,1984,1985,5,6,120,151,-1882
481404,2150143,1984,1985,5,6,120,151,-2087
481648,2151031,1984,1985,5,6,120,151,-1737
478238,2150738,1984,1985,5,6,120,151,-6343
477902,2150276,1984,1985,5,6,120,151,-3012
487813,2142061,1984,1985,5,6,120,151,-2081
487121,2145200,1984,1985,5,6,120,151,-1546
480791,2133270,1984,1985,5,6,120,151,-1150
485843,2150447,1984,1985,5,6,120,151,-2646
498446,2140032,1984,1985,5,6,120,151,-1867
480210,2151387,1984,1985,5,6,120,151,-2759
478906,2138404,1984,1985,5,6,120,151,-5594
481682,2148727,1984,1985,5,6,120,151,-1806
481343,2144628,1984,1985,5,6,120,151,-3679
487162,2141990,1984,1985,5,6,120,151,-6318
487094,2143085,1984,1985,5,6,120,151,-5836
480489,2134541,1984,1985,5,6,120,151,-4208
485383,2135593,1984,1985,5,6,120,151,-1095
485353,2136042,1984,1985,5,6,120,151,-5116
489804,2135343,1984,1985,5,6,120,151,-2497
481368,2134327,1984,1985,5,6,120,151,-1087
480015,2134312,1984,1985,5,6,120,151,-5988
479873,2134178,1984,1985,5,6,120,151,-3897
477696,2134789,1984,1985,5,6,120,151,-2913
482128,2135810,1984,1985,5,6,120,151,-2599
483719,2134751,1984,1985,5,6,120,151,-3856
483445,2136059,1984,1985,5,6,120,151,-6380
482587,2134705,1984,1985,5,6,120,151,-4230
483587,2135232,1984,1985,5,6,120,151,-5770
487365,2136808,1984,1985,5,6,120,151,-3376
480277,2137821,1984,1985,5,6,120,151,-2081
482186,2134254,1984,1985,5,6,120,151,-1054
483267,2136640,1984,1985,5,6,120,151,-6738
485577,2137590,1984,1985,5,6,120,151,-1496
485987,2137418,1984,1985,5,6,120,151,-1385
485357,2138170,1984,1985,5,6,120,151,-3353
481261,2131506,1984,1985,5,6,120,151,-2768
486699,2140007,1984,1985,5,6,120,151,-4470
487793,2133865,1984,1985,5,6,120,151,-2337
485681,2132491,1984,1985,5,6,120,151,-4402
487314,2135852,1984,1985,5,6,120,151,-3253
486679,2133212,1984,1985,5,6,120,151,-2074
487734,2132727,1984,1985,5,6,120,151,-5687
486893,2138915,1984,1985,5,6,120,151,-5595
485573,2136312,1984,1985,5,6,120,151,-846
486493,2134490,1984,1985,5,6,120,151,-3927
484822,2133935,1984,1985,5,6,120,151,-5830
484272,2133665,1984,1985,5,6,120,151,-2417
483200,2133848,1984,1985,5,6,120,151,-2350
484192,2132586,1984,1985,5,6,120,151,-2062
483602,2132446,1984,1985,5,6,120,151,-2754
486233,2131345,1984,1985,5,6,120,151,-4393
486333,2132216,1984,1985,5,6,120,151,-1371
488634,2132855,1984,1985,5,6,120,151,-673
488153,2133115,1984,1985,5,6,120,151,-2439
486343,2136134,1984,1985,5,6,120,151,-4774
488083,2134134,1984,1985,5,6,120,151,-5319
485969,2135229,1984,1985,5,6,120,151,-1389
489444,2134015,1984,1985,5,6,120,151,-3894
489484,2134564,1984,1985,5,6,120,151,-3221
489804,2135343,1984,1985,5,6,120,151,-4909
488874,2136877,1984,1985,5,6,120,151,-5140
489138,2132973,1984,1985,5,6,120,151,-1822
493646,2134643,1984,1985,5,6,120,151,-6123
492327,2134822,1984,1985,5,6,120,151,-3889
493246,2135738,1984,1985,5,6,120,151,-2142
492660,2136245,1984,1985,5,6,120,151,-1223
481265,2133300,1984,1985,5,6,120,151,-2267
481103,2138473,1984,1985,5,6,120,151,-1463
482401,2131586,1984,1985,5,6,120,151,-3330
482632,2132332,1984,1985,5,6,120,151,-1200
480912,2132969,1984,1985,5,6,120,151,-2746
483177,2130602,1984,1985,5,6,120,151,-5143
483552,2130452,1984,1985,5,6,120,151,-1880
483815,2130811,1984,1985,5,6,120,151,-4406
484339,2131154,1984,1985,5,6,120,151,-42
485210,2132061,1984,1985,5,6,120,151,-3401
484935,2131404,1984,1985,5,6,120,151,-1369
485856,2141928,1984,1985,5,6,120,151,-1134
484129,2130853,1984,1985,5,6,120,151,-3259
483792,2130536,1984,1985,5,6,120,151,-3857
481638,2133393,1984,1985,5,6,120,151,-6232
483072,2129627,1984,1985,5,6,120,151,-1916
480995,2131462,1984,1985,5,6,120,151,-141
486705,2123955,1984,1985,5,6,120,151,-895
480443,2134197,1984,1985,5,6,120,151,-945
479950,2133465,1984,1985,5,6,120,151,-4811
479688,2133363,1984,1985,5,6,120,151,-2694
479648,2133076,1984,1985,5,6,120,151,-2771
478437,2134424,1984,1985,5,6,120,151,-535
476178,2134095,1984,1985,5,6,120,151,-2407
483120,2131330,1984,1985,5,6,120,151,-1929
476778,2134389,1984,1985,5,6,120,151,-2876
476720,2134847,1984,1985,5,6,120,151,-1471
477814,2133790,1984,1985,5,6,120,151,-1806
482211,2130826,1984,1985,5,6,120,151,-1640
479896,2133084,1984,1985,5,6,120,151,-3477
485550,2142726,1984,1985,5,6,120,151,-3882
486562,2130782,1984,1985,5,6,120,151,-2574
487133,2129237,1984,1985,5,6,120,151,-4876
487635,2129008,1984,1985,5,6,120,151,-1176
487975,2128974,1984,1985,5,6,120,151,-10860
487231,2128266,1984,1985,5,6,120,151,-3083
488178,2127972,1984,1985,5,6,120,151,-12883
489421,2127836,1984,1985,5,6,120,151,-8148
487085,2126212,1984,1985,5,6,120,151,-5950
486650,2126527,1984,1985,5,6,120,151,-3117
488882,2127217,1984,1985,5,6,120,151,-8600
487111,2126517,1984,1985,5,6,120,151,-3083
489958,2126538,1984,1985,5,6,120,151,-2272
486666,2126212,1984,1985,5,6,120,151,-1825
489992,2126177,1984,1985,5,6,120,151,-6692
490912,2126096,1984,1985,5,6,120,151,-1728
492891,2126808,1984,1985,5,6,120,151,-4342
488261,2127516,1984,1985,5,6,120,151,-4966
486026,2130803,1984,1985,5,6,120,151,-5598
485222,2130406,1984,1985,5,6,120,151,-2504
496467,2128172,1984,1985,5,6,120,151,-3164
493006,2128467,1984,1985,5,6,120,151,-1623
492890,2127862,1984,1985,5,6,120,151,-4491
497615,2129035,1984,1985,5,6,120,151,-6028
497036,2129582,1984,1985,5,6,120,151,-2861
497202,2129606,1984,1985,5,6,120,151,-1541
497315,2129600,1984,1985,5,6,120,151,-3847
497439,2129597,1984,1985,5,6,120,151,-5008
496647,2129289,1984,1985,5,6,120,151,-7133
496435,2128999,1984,1985,5,6,120,151,-9775
496048,2129025,1984,1985,5,6,120,151,-9712
495713,2128981,1984,1985,5,6,120,151,-13954
495413,2128559,1984,1985,5,6,120,151,-10385
495360,2128726,1984,1985,5,6,120,151,-8272
494961,2128603,1984,1985,5,6,120,151,-6922
492704,2128176,1984,1985,5,6,120,151,-3915
492917,2128568,1984,1985,5,6,120,151,-8646
492829,2128339,1984,1985,5,6,120,151,-9795
491807,2127960,1984,1985,5,6,120,151,-4246
490706,2127793,1984,1985,5,6,120,151,-6273
496162,2128409,1984,1985,5,6,120,151,-1957
489528,2127154,1984,1985,5,6,120,151,-4921
489441,2127276,1984,1985,5,6,120,151,-3570
487902,2127087,1984,1985,5,6,120,151,-4543
492715,2127316,1984,1985,5,6,120,151,-2840
492727,2127595,1984,1985,5,6,120,151,-548
486440,2128685,1984,1985,5,6,120,151,-6215
487217,2127605,1984,1985,5,6,120,151,-3083
484817,2130992,1984,1985,5,6,120,151,-3083
484526,2130414,1984,1985,5,6,120,151,-2762
485444,2131291,1984,1985,5,6,120,151,-4170
485285,2131689,1984,1985,5,6,120,151,-5801
487741,2125198,1984,1985,5,6,120,151,-625
497979,2128002,1984,1985,5,6,120,151,-2119
498560,2127688,1984,1985,5,6,120,151,-3748
499305,2127979,1984,1985,5,6,120,151,-2979
499184,2127397,1984,1985,5,6,120,151,-3300
498387,2122183,1984,1985,5,6,120,151,-5794
498543,2122563,1984,1985,5,6,120,151,-3878
500132,2122660,1984,1985,5,6,120,151,-6106
499460,2123283,1984,1985,5,6,120,151,-5363
498704,2122951,1984,1985,5,6,120,151,-3193
498012,2128664,1984,1985,5,6,120,151,-3796
498497,2128189,1984,1985,5,6,120,151,-2723
500626,2125033,1984,1985,5,6,120,151,-523
500747,2124403,1984,1985,5,6,120,151,-2056
501476,2124659,1984,1985,5,6,120,151,-5323
501597,2124497,1984,1985,5,6,120,151,-6468
502121,2124423,1984,1985,5,6,120,151,-7028
501779,2124406,1984,1985,5,6,120,151,-4941
502113,2124639,1984,1985,5,6,120,151,-5975
502326,2124457,1984,1985,5,6,120,151,-7406
502892,2124315,1984,1985,5,6,120,151,-5611
499862,2127969,1984,1985,5,6,120,151,-4183
499774,2128224,1984,1985,5,6,120,151,-2616
499404,2128348,1984,1985,5,6,120,151,-9590
499184,2128488,1984,1985,5,6,120,151,-5485
498855,2128500,1984,1985,5,6,120,151,-7028
498541,2128735,1984,1985,5,6,120,151,-6028
498153,2128420,1984,1985,5,6,120,151,-11552
498224,2129148,1984,1985,5,6,120,151,-6253
490215,2136947,1984,1985,5,6,120,151,-2501
490395,2136697,1984,1985,5,6,120,151,-177
488920,2141217,1984,1985,5,6,120,151,-1804
490429,2140629,1984,1985,5,6,120,151,-6645
489524,2140324,1984,1985,5,6,120,151,-4904
494401,2141125,1984,1985,5,6,120,151,-4036
489024,2138895,1984,1985,5,6,120,151,-3641
492110,2138566,1984,1985,5,6,120,151,-1263
492185,2138296,1984,1985,5,6,120,151,-5276
491725,2138701,1984,1985,5,6,120,151,-5647
496929,2143163,1984,1985,5,6,120,151,-3833
496431,2141160,1984,1985,5,6,120,151,-7344
497573,2142887,1984,1985,5,6,120,151,-8096
495210,2141993,1984,1985,5,6,120,151,-3892
485811,2136521,1984,1985,5,6,120,151,-5346
497336,2141954,1984,1985,5,6,120,151,-3095
496897,2141745,1984,1985,5,6,120,151,-6719
496437,2142004,1984,1985,5,6,120,151,-7690
496509,2142463,1984,1985,5,6,120,151,-4925
492113,2140360,1984,1985,5,6,120,151,-1573
492584,2141270,1984,1985,5,6,120,151,-2081
480042,2143331,1984,1985,5,6,120,151,-5944
487649,2141016,1984,1985,5,6,120,151,-2067
487114,2141384,1984,1985,5,6,120,151,-199
486789,2140914,1984,1985,5,6,120,151,-1486
487174,2140802,1984,1985,5,6,120,151,-1939
487435,2140423,1984,1985,5,6,120,151,-4829
487191,2140016,1984,1985,5,6,120,151,-1210
496913,2138347,1984,1985,5,6,120,151,-4899
479525,2142124,1984,1985,5,6,120,151,-1953
479826,2143897,1984,1985,5,6,120,151,-2290
477767,2140498,1984,1985,5,6,120,151,-2582
479819,2141143,1984,1985,5,6,120,151,-347
476811,2147687,1984,1985,5,6,120,151,-1819
479054,2141245,1984,1985,5,6,120,151,-1321
479362,2140943,1984,1985,5,6,120,151,-659
477978,2138211,1984,1985,5,6,120,151,-3015
479631,2143506,1984,1985,5,6,120,151,-1467
477108,2150026,1984,1985,5,6,120,151,-801
476723,2136300,1984,1985,5,6,120,151,-1041
477689,2141301,1984,1985,5,6,120,151,-856
479760,2144819,1984,1985,5,6,120,151,-2976
478505,2144514,1984,1985,5,6,120,151,-1568
477626,2144350,1984,1985,5,6,120,151,-2419
475535,2138416,1984,1985,5,6,120,151,-1453
470953,2140338,1984,1985,5,6,120,151,-1722
472181,2142453,1984,1985,5,6,120,151,-2215
478498,2156819,1984,1985,6,7,151,181,-3028
478008,2153563,1984,1985,6,7,151,181,-2924
482692,2154553,1984,1985,6,7,151,181,-1700
479219,2153704,1984,1985,6,7,151,181,-671
480744,2154714,1984,1985,6,7,151,181,-5469
480901,2152320,1984,1985,6,7,151,181,-2679
482973,2152823,1984,1985,6,7,151,181,-5735
480463,2157220,1984,1985,6,7,151,181,-2320
482157,2152446,1984,1985,6,7,151,181,-2258
480945,2151587,1984,1985,6,7,151,181,-2764
482650,2152058,1984,1985,6,7,151,181,-3593
481957,2152026,1984,1985,6,7,151,181,-5346
482283,2154851,1984,1985,6,7,151,181,-1023
482419,2154039,1984,1985,6,7,151,181,-775
482304,2153389,1984,1985,6,7,151,181,-870
479198,2154207,1984,1985,6,7,151,181,-3151
478144,2155925,1984,1985,6,7,151,181,-1610
483605,2152928,1984,1985,6,7,151,181,-3496
478144,2155181,1984,1985,6,7,151,181,-3513
478895,2155313,1984,1985,6,7,151,181,-4826
478946,2154626,1984,1985,6,7,151,181,-1627
479995,2155926,1984,1985,6,7,151,181,-1359
478781,2155913,1984,1985,6,7,151,181,-3353
478540,2153210,1984,1985,6,7,151,181,-3360
478126,2154207,1984,1985,6,7,151,181,-1064
477447,2154531,1984,1985,6,7,151,181,-3309
484108,2153620,1984,1985,6,7,151,181,-3671
479576,2155276,1984,1985,6,7,151,181,-4419
484606,2150489,1984,1985,6,7,151,181,-4538
487773,2146810,1984,1985,6,7,151,181,-1839
481862,2140960,1984,1985,6,7,151,181,-1149
483445,2136071,1984,1985,6,7,151,181,-2125
483553,2150442,1984,1985,6,7,151,181,-1454
480571,2145040,1984,1985,6,7,151,181,-3045
485190,2144841,1984,1985,6,7,151,181,-2233
485124,2145120,1984,1985,6,7,151,181,-4173
485377,2141715,1984,1985,6,7,151,181,-322
485104,2145574,1984,1985,6,7,151,181,-762
483287,2146238,1984,1985,6,7,151,181,-2062
480917,2139244,1984,1985,6,7,151,181,-2834
480411,2143138,1984,1985,6,7,151,181,-3267
481716,2140255,1984,1985,6,7,151,181,-1551
488461,2146452,1984,1985,6,7,151,181,-1620
489467,2146172,1984,1985,6,7,151,181,-3072
480957,2145692,1984,1985,6,7,151,181,-1888
483850,2140451,1984,1985,6,7,151,181,-441
478852,2148058,1984,1985,6,7,151,181,-2610
480065,2145785,1984,1985,6,7,151,181,-1463
478706,2148642,1984,1985,6,7,151,181,-916
478413,2148337,1984,1985,6,7,151,181,-4525
485226,2139758,1984,1985,6,7,151,181,-6162
483260,2139989,1984,1985,6,7,151,181,-2791
480690,2137954,1984,1985,6,7,151,181,-1087
487986,2144947,1984,1985,6,7,151,181,-1510
480327,2148642,1984,1985,6,7,151,181,-3704
483374,2135359,1984,1985,6,7,151,181,-3914
484551,2144735,1984,1985,6,7,151,181,-4591
485761,2140779,1984,1985,6,7,151,181,-3024
479959,2146530,1984,1985,6,7,151,181,-1377
480757,2138752,1984,1985,6,7,151,181,-3777
478175,2149700,1984,1985,6,7,151,181,-410
487547,2143777,1984,1985,6,7,151,181,-3118
479963,2138791,1984,1985,6,7,151,181,-3454
478216,2137221,1984,1985,6,7,151,181,-260
479233,2137630,1984,1985,6,7,151,181,-519
479590,2136089,1984,1985,6,7,151,181,-1387
477965,2135930,1984,1985,6,7,151,181,-1671
476896,2135388,1984,1985,6,7,151,181,-4774
477155,2135188,1984,1985,6,7,151,181,-1411
481303,2145227,1984,1985,6,7,151,181,-5078
480823,2144109,1984,1985,6,7,151,181,-3418
480797,2141915,1984,1985,6,7,151,181,-1801
483898,2137741,1984,1985,6,7,151,181,-2641
483034,2142593,1984,1985,6,7,151,181,-1721
479224,2150276,1984,1985,6,7,151,181,-3117
478689,2150496,1984,1985,6,7,151,181,-2314
483778,2138641,1984,1985,6,7,151,181,-4277
481481,2149520,1984,1985,6,7,151,181,-2755
480760,2150404,1984,1985,6,7,151,181,-2990
480221,2151033,1984,1985,6,7,151,181,-2107
481776,2150834,1984,1985,6,7,151,181,-3689
480664,2144482,1984,1985,6,7,151,181,-2582
481622,2136504,1984,1985,6,7,151,181,-4204
485070,2143994,1984,1985,6,7,151,181,-2175
485274,2140695,1984,1985,6,7,151,181,-4880
485903,2144382,1984,1985,6,7,151,181,-3378
479642,2147289,1984,1985,6,7,151,181,-1736
485550,2142726,1984,1985,6,7,151,181,-1412
485111,2142220,1984,1985,6,7,151,181,-4941
483779,2141901,1984,1985,6,7,151,181,-3830
483060,2143897,1984,1985,6,7,151,181,-930
482687,2138340,1984,1985,6,7,151,181,-3832
481901,2135103,1984,1985,6,7,151,181,-4633
477073,2150067,1984,1985,6,7,151,181,-1751
484686,2140946,1984,1985,6,7,151,181,-1240
481168,2151220,1984,1985,6,7,151,181,-983
484258,2143551,1984,1985,6,7,151,181,-5907
486349,2143484,1984,1985,6,7,151,181,-958
482187,2138640,1984,1985,6,7,151,181,-1128
484853,2136072,1984,1985,6,7,151,181,-1886
481404,2150143,1984,1985,6,7,151,181,-2082
481648,2151031,1984,1985,6,7,151,181,-4456
478238,2150738,1984,1985,6,7,151,181,-2408
477902,2150276,1984,1985,6,7,151,181,-2362
487813,2142061,1984,1985,6,7,151,181,-1872
487121,2145200,1984,1985,6,7,151,181,-1428
